Event_Id,Investigation_Type,Event_Date,Location,Country,Airport_Name,Injury_Severity,Aircraft_Damage,Make,Model,Amateur_Built,Number_Of_Engines,Engine_Type,Purpose_Of_Flight,Total_Fatal_Injuries,Total_Serious_Injuries,Total_Minor_Injuries,Total_Uninjured,Weather_Condition,Broad_Phase_Of_Flight,Year,Month,Day_Of_Week,Manufacturer_Incident_Count,Model_Incident_Count,Flight_Purpose_Incident_Count,Weather_Incident_Count
20001214X36802,Accident,1985-06-14,"CHINO, CA",United States,CHINO,Non-Fatal,Substantial,Cessna,31OQ,No,2.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,IMC,Approach,1985,6,Friday,22208,1,49394,5962
20001214X36791,Accident,1985-06-14,"BROWNSVILLE, TX",United States,CHINO,Non-Fatal,Substantial,Air Tractor,AT-301,No,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC,Maneuvering,1985,6,Friday,595,184,4710,81600
20001214X36760,Accident,1985-06-14,"LEONARD, ND",United States,CHINO,Non-Fatal,Substantial,Piper,PA-25,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Maneuvering,1985,6,Friday,12020,56,4710,81600
20001214X36714,Accident,1985-06-14,"RAVENNA, OH",United States,CHINO,Non-Fatal,Substantial,Grumman American,AA-1B,No,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,VMC,Takeoff,1985,6,Friday,224,73,49394,81600
20001214X36712,Accident,1985-06-14,"LAMBERTVILLE, MI",United States,TOLEDO SUBURBAN,Non-Fatal,Substantial,Haney,POLLIWAGON,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,Landing,1985,6,Friday,1,2,49394,81600
20001214X36669,Accident,1985-06-14,"WILMINGTON, NC",United States,NEW HANOVER COUNTY,Non-Fatal,Substantial,Beech,C-23,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1985,6,Friday,4326,34,49394,81600
20001214X36666,Accident,1985-06-14,"ANDALUSIA, AL",United States,ANDALUSIA-OPP,Non-Fatal,Substantial,Cessna,210L,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,Climb,1985,6,Friday,22208,134,4014,81600
20001214X36637,Accident,1985-06-14,"KANTISHNA, AK",United States,ABANDONED MINE STRIP,Non-Fatal,Substantial,Cessna,185,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,Landing,1985,6,Friday,22208,286,49394,81600
20001214X36850,Accident,1985-06-14,"WEST PALM BEACH, FL",United States,ABANDONED MINE STRIP,Non-Fatal,Substantial,Bell,206B,No,1.0,Turbo Shaft,Unknown,0.0,0.0,2.0,0.0,VMC,Standing,1985,6,Friday,2133,524,12856,81600
20001214X36716,Accident,1985-06-14,"MCCONNELSVILLE, OH",United States,ABANDONED MINE STRIP,Non-Fatal,Substantial,Cessna,150,No,1.0,Reciprocating,Unknown,0.0,0.0,1.0,0.0,VMC,Maneuvering,1985,6,Friday,22208,829,12856,81600
20001214X36839,Accident,1985-06-15,"STUART, FL",United States,ABANDONED MINE STRIP,Fatal(2),Destroyed,North American,SNJ-5,No,1.0,Reciprocating,Instructional,2.0,0.0,0.0,0.0,VMC,Maneuvering,1985,6,Saturday,304,28,10596,81600
20001214X36807,Accident,1985-06-15,"HEMET, CA",United States,HEMET-RYAN,Non-Fatal,Destroyed,Briegleb Amature Built,BG-12-BD,Yes,1.0,Unknown,Personal,0.0,1.0,0.0,0.0,VMC,Approach,1985,6,Saturday,1,1,49394,81600
20001214X36905,Accident,1985-06-15,"ERWINNA, PA",United States,HEMET-RYAN,Non-Fatal,Substantial,Burkhart Grob,G-103-II AERO,No,1.0,Unknown,Personal,0.0,0.0,0.0,2.0,VMC,Descent,1985,6,Saturday,110,1,49394,81600
20001214X36904,Accident,1985-06-15,"RED HOOK, NY",United States,SKY PARK,Non-Fatal,Substantial,Piper,PA-28-140,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1985,6,Saturday,12020,930,49394,81600
20001214X36894,Accident,1985-06-15,"PLAINSBORO, NJ",United States,SKY PARK,Non-Fatal,Substantial,Bell,47G-3,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,Takeoff,1985,6,Saturday,2133,2,4710,81600
20001214X36876,Accident,1985-06-15,"PRATT, KS",United States,PRATT MUNICIPAL,Non-Fatal,Substantial,Beech,C23,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,1985,6,Saturday,4326,192,10596,81600
20001214X36821,Accident,1985-06-15,"UPPER LAKE, CA",United States,GRAVELEY VALLEY,Non-Fatal,Substantial,Otis G. Lyons,MARQUART CHARGER MA5,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,1985,6,Saturday,1,1,49394,81600
20001214X36818,Accident,1985-06-15,"HEALDSBURG, CA",United States,HEALDSBURG MUNICIPAL,Non-Fatal,Substantial,Cessna,172M,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,Landing,1985,6,Saturday,22208,798,49394,81600
20001214X36750,Accident,1985-06-15,"ENGLEWOOD, CO",United States,CONTENNIAL,Non-Fatal,Substantial,Cessna,170B,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,Landing,1985,6,Saturday,22208,389,49394,81600
20001214X36668,Accident,1985-06-15,"BARNARDSVILLE, NC",United States,CONTENNIAL,Non-Fatal,Substantial,Champion,7AC,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,Cruise,1985,6,Saturday,428,295,10596,81600
20001214X36667,Accident,1985-06-15,"ABBEVILLE, SC",United States,DAVIS FIELD,Non-Fatal,Substantial,Cessna,152,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1985,6,Saturday,22208,2367,49394,81600
20001214X36822,Accident,1985-06-15,"LAHAINA, HI",United States,LAAMA[A;O,Non-Fatal,Substantial,Bell,206B-III,No,1.0,Turbo Shaft,Unknown,0.0,0.0,0.0,4.0,VMC,Cruise,1985,6,Saturday,2133,25,12856,81600
20001214X36627,Accident,1985-06-15,"EEK, AK",United States,EEK,Non-Fatal,Substantial,Cessna,207,No,1.0,Reciprocating,Unknown,0.0,1.0,2.0,5.0,VMC,Takeoff,1985,6,Saturday,22208,178,12856,81600
20001214X36863,Accident,1985-06-16,"JEFFERSON, IA",United States,UNKNOWN,Fatal(1),Destroyed,Joel K. Senter,RV-4,Yes,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,Maneuvering,1985,6,Sunday,1,99,49394,81600
20001214X36860,Accident,1985-06-16,"GRAVOIS MILLS, MO",United States,UNKNOWN,Fatal(2),Destroyed,Hildebrand,SPEZIO SPORT DAL-1,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Maneuvering,1985,6,Sunday,1,1,49394,81600
20001214X36851,Accident,1985-06-16,"VERO BEACH, FL",United States,UNKNOWN,Non-Fatal,Substantial,Boeing,B-737-201,No,2.0,Turbo Jet,Unknown,0.0,1.0,1.0,43.0,VMC,Cruise,1985,6,Sunday,1561,2,12856,81600
20001214X36804,Accident,1985-06-16,"CAMERON PARK, CA",United States,CAMERON AIRPARK,Non-Fatal,Destroyed,Beech,35,No,1.0,Reciprocating,Personal,0.0,4.0,0.0,0.0,VMC,Takeoff,1985,6,Sunday,4326,171,49394,81600
20001214X36684,Accident,1985-06-16,"EVELETH, MN",United States,CAMERON AIRPARK,Fatal(1),Destroyed,Republic,RC-3,No,1.0,Reciprocating,Personal,1.0,3.0,0.0,0.0,VMC,Takeoff,1985,6,Sunday,28,26,49394,81600
20001214X36656,Accident,1985-06-16,"HENDERSONVILLE, NC",United States,HENDERSONVILLE,Fatal(2),Destroyed,Cessna,172H,No,1.0,Reciprocating,Personal,2.0,2.0,0.0,0.0,VMC,Takeoff,1985,6,Sunday,22208,174,49394,81600
20001214X36928,Accident,1985-06-16,"NORTH PLAINS, OR",United States,HENDERSONVILLE,Non-Fatal,Substantial,Great Lakes,2T-1A-2,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,Landing,1985,6,Sunday,51,47,49394,81600
